title,gpt_label
"Fox News confronts MSNBC , CNN , ABC for constant push of critical race theory while denying it exists",<ANTI-CRT>
Moore Complex to host talk by history professor on meaning of critical race theory,<NEUTRAL>
Critical race theory conversation to be held by Moore Complex,<NEUTRAL>
"Networks push CRT but downplay , deny it exists ; Ukraine turns tables , shells Russian territory",<ANTI-CRT>
EDITORIAL : Dont let CRT and DEI dominate our libraries,<ANTI-CRT>
"Constitutional ban on  critical race theory  in Az schools , universities one vote away from November ballot",<NEUTRAL>
Colorado Springs Gazette : Dont let CRT and DEI dominate our libraries,<ANTI-CRT>
CRT ban gets Senate panel nod | Arizona Capitol Times,<NEUTRAL>
CRT and book bans in Tennessee schools : A reading list,<NEUTRAL>
Critical Race Theory Mississippi,<NEUTRAL>
United Way of Greater Cleveland holds critical race theory forum,<NEUTRAL>
Number of teachers pledging to teach Critical Race Theory in Wood Dale stagnates at one in week ending March 19,<NEUTRAL>
"Francis Howell School Board candidates talk critical race theory , controversial books",<NEUTRAL>
No new teachers in Woodridge sign pledge in week ending March 19 to teach Critical Race Theory,<NEUTRAL>
"Constitutional Ban on  Critical Race Theory  in Arizona Schools , Universities Is One Vote Away From the November Ballot",<NEUTRAL>
Biden signs Emmett Till Antilynching Act as CRT bans restrict talk of race,<DEFENDING CRT>
ABC Hostin : Parents Up in Arms About CRT Are Silent  When Kids Are Being Gunned Down  ,<DEFENDING CRT>
"The View :  Easier  to Buy an AR than Beer , Anti - CRT Parents Dont Care",<ANTI-CRT>
GOP ban on  critical race theory  in Az schools poised to fall 1 vote short,<NEUTRAL>
"Georgia School Refuses To Let Kids Opt - Out Of Lessons  Steeped In  Critical Gender , Race Theories , Parents Group Says",<ANTI-CRT>
Banning abortion and critical race theory will hurt Black women,<DEFENDING CRT>
"Shareholder Criticizes Walmart for Pushing CRT Training on Execs , Employees • National Legal And Policy Center",<ANTI-CRT>
"Opinion : Ban teaching CRT - inspired racial dogmas in schools , says Colton man",<ANTI-CRT>
California Reparations  Task Force  Cites Three Prominent Critical Race Theorists Dozens Of Times,<NEUTRAL>
Live NOW : Poll : Americans Favor Arming Teachers | Meet the Billionaires Club Pumping CRT,<ANTI-CRT>
"Critics say Oklahoma crackdowns on abortion , critical race theory rely on fear , confusion",<DEFENDING CRT>
Critics say Oklahoma crackdowns on abortion and critical race theory rely on fear and confusion,<DEFENDING CRT>
"Stacey Abrams on board of foundation awarding millions to woke professors pushing prison abolition , CRT",<ANTI-CRT>
Gag Order : GOP  critical race theory  ban would outlaw teaching about the alleged Buffalo shooter racist motivations | Currents Feature,<DEFENDING CRT>
"Stacey Abrams sits on board of foundation awarding millions to promotion of CRT , anti - capitalism , abolishing cops and prisons",<ANTI-CRT>
PUSD curriculum avoids critical race theory,<NEUTRAL>
Letter : Critical race theory a GOP hoax to avoid real issues,<DEFENDING CRT>
Critical race theory concerns new East Penn residents group,<NEUTRAL>
"Charlie Kirk to launch  Turning Point Academy  in bid to reject critical race theory ,  wokeism  in schools",<ANTI-CRT>
Legislation to Limit Critical Race Theory at Colleges Has Reached Fever Pitch,<ANTI-CRT>
Republican 2023 Budget Proposal Would Ban CRT in the Military,<NEUTRAL>
North Carolina education officials scrubbed CRT - linked words to avoid backlash,<ANTI-CRT>
"Sen . Ron Johnson faces controversy after saying  wokeness , critical race theory responsible for school shootings",<ANTI-CRT>
How Critical Race Theory Creeps into Judicial Opinions,<ANTI-CRT>
Anti - CRT Legislation at Fever Pitch in States | History News Network,<NEUTRAL>
CRT from the perspective of conservative Black Americans,<NEUTRAL>
How Critical Race Theory Creeps Into Judicial Opinions,<ANTI-CRT>
"Geneseo residents bring up school safety ,  critical race theory  at Geneseo board meeting",<NEUTRAL>
"Right - wing parent groups are organizing against school mental health programs on Facebook , claiming they are a  trojan horse  for  critical race theory  ",<DEFENDING CRT>
"Column One : CRT , Trumpism and doubt roil Biola University . Is this the future of evangelical Christianity ? ",<NEUTRAL>
"Republican 2023 Budget Proposal Calls for Critical Race Theory Ban in Education , Military",<NEUTRAL>
"Inflation , Critical Race Theory Among Likely Key Issues as Texas Republicans Prepare for Convention",<NEUTRAL>
Would you like a little ESG with your CRT ? ,<NEUTRAL>
OPINION : Would you like a little ESG with your CRT ? ,<NEUTRAL>
"Education consultant uses critical race theory to train school teachers , staff according to documents",<NEUTRAL>
"Huntsville City Schools received Critical Race Theory training in 2015 , document shows",<NEUTRAL>
Parent Guide to Children Rights Aims to Save Public Schools From CRT,<ANTI-CRT>
"Southern Baptist right - wing faction warn against women preachers , social justice , CRT",<ANTI-CRT>
North Carolina Department of Public Instruction Lied About CRT Content Collaboration : Watchdog Group,<ANTI-CRT>
Indiana schools defend racial equity against CRT critics,<DEFENDING CRT>
Justices Wont Consider Challenge To CRT Deal,<NEUTRAL>
Anytown CRT - Based  Leadership Camp  Begins – Arizona Daily Independent,<NEUTRAL>
AFL Releases Documents Conclusively Proving Critical Race Theory Indoctrination Is Being Used in Public Schools,<ANTI-CRT>
Letter : A society built on the tenets of critical race theory cannot work,<ANTI-CRT>
Parent Guide to Children Rights Aims to Save America Public Schools From CRT,<ANTI-CRT>
"Southern Baptist group hosts right - wing leader Charlie Kirk , decries CRT ahead of historic meeting on sexual abuse",<ANTI-CRT>
Victory Over CRT Is Within Grasp . Here How Civics Can Prevail . ,<ANTI-CRT>
Charlie Kirk decries critical race theory at Southern Baptist meeting,<ANTI-CRT>
SBC Pastor Conference rejects CRT critic Voddie Baucham in vote for president,<NEUTRAL>
Parents Find Critical Race Theory Training Material in Pennsylvania School That Denies Teaching CRT,<ANTI-CRT>
Which states celebrate Juneteenth and which ban critical race theory ? ,<NEUTRAL>
Republicans maintain racism by fighting critical race theory : Kendi,<DEFENDING CRT>
CRT and LGBT in the Classroom : Americans Have Had Enough,<ANTI-CRT>
  Fight Like Hell With a Smile on Our Face : CRT Debate Spurs Parents to Run for School Boards,<ANTI-CRT>
Why you shouldnt be afraid of critical race theory,<DEFENDING CRT>
White parents chase Black teacher out of town over CRT fears before following her to next town,<DEFENDING CRT>
"  DOES NOT BELONG IN THE CLASSROOM : Stefanik Torches CRT ,  State - Sanctioned Racism  ",<ANTI-CRT>
Teachers Fear Juneteenth School Lessons Amid Critical Race Theory Clampdown,<DEFENDING CRT>
Hillsborough County School Board candidate defends book bans and CRT while lacking evidence,<ANTI-CRT>
New York curriculum is critical race theory by another name,<ANTI-CRT>
Number of teachers pledging to teach Critical Race Theory in Itasca stagnates at 1 in May,<NEUTRAL>
No new teachers in Bartlett in May sign pledge to teach Critical Race Theory,<ANTI-CRT>
"Lego prepared for questions on Youngkin , critical race theory in Va . ",<NEUTRAL>
Why the Black Educator Forced Out Over Bogus Critical Race Theory Claims Agreed to Share Her Story,<DEFENDING CRT>
White Folks Twice Run An Educator Out Of Town Over Critical Race Theory In Georgia,<DEFENDING CRT>
"West Point cadets schooled on  whiteness ,  queer theory  under newly revealed CRT regime",<ANTI-CRT>
Why critical race theory should inform schools,<DEFENDING CRT>
"West Point cadets taught critical race theory , including addressing  whiteness , docs show",<ANTI-CRT>
The definitive proof critical race theory is being taught in our schools,<ANTI-CRT>
No new teachers in Bloomingdale in May sign pledge to teach Critical Race Theory,<ANTI-CRT>
Number of teachers pledging to teach Critical Race Theory in Glen Ellyn stagnates at 3 in May,<NEUTRAL>
Judicial Watch : Records Show Critical Race Theory Propaganda at West Point,<ANTI-CRT>
US Army teaching Critical Race Theory to West Point cadets : report,<NEUTRAL>
Why Critical Race Theory Should Inform Schools,<DEFENDING CRT>
Judicial Watch Uncovers Records of CRT Being Taught to West Point Cadets :  An Attack From Within  ,<ANTI-CRT>
"Glaude : Anti - CRT ,  Stop the Steal  Are Part of  Racist Retrenchment  ",<DEFENDING CRT>
"West Point cadets taught critical race theory , including addressing whiteness , docs show",<ANTI-CRT>
  Congress Has To Step In : Judicial Watch Sounds Alarm On CRT At West Point,<ANTI-CRT>
Liberal dark money group forms to push back against anti - CRT efforts in schools across the country,<DEFENDING CRT>
PBS : Critical Race Theory Needed For  A More Racially Just Society  ,<DEFENDING CRT>
"CURRICULUM CONTROVERSY : District responds to claims it will implement CRT , gender identity lessons",<NEUTRAL>
Democrats Are Still Trying To Hide Racist CRT Curriculum,<ANTI-CRT>
"San Diego Med School Has  Orwellian Bureaucracie Focused on Adding CRT to Curricula , Nonprofit Finds Brittany Bernstein",<ANTI-CRT>
Number of teachers pledging to teach Critical Race Theory in Wood Dale stagnates at 1 in May,<NEUTRAL>
Will Florida critical race theory education law be put on hold ? ,<NEUTRAL>
No new teachers in Roselle in May sign pledge to teach Critical Race Theory,<DEFENDING CRT>
Betsy DeVos : Critical Race Theory Is Racism,<ANTI-CRT>
Documents Reveal West Point Cadets Being Taught Critical Race Theory,<ANTI-CRT>
"West Point cadets schooled on  whiteness ,  queer theory  under newly revealed CRT regime -- Society Child -- Sott . net",<ANTI-CRT>
WATCH : Tom Fitton Joins Charlie Kirk to Reveal Cadets Are Being  Force - Fed  CRT at West Point,<ANTI-CRT>
Critical Race Theory is Part of Globalist Power Grab : Expert,<ANTI-CRT>
"Will Forest Hills school board ban critical race theory , anti - racism ? ",<NEUTRAL>
"West Point Cadets Taught Critical Race Theory , Including Addressing  Whiteness , Docs Show",<ANTI-CRT>
Happy  Juneteenth : Want to know what the new CRT - inspired federal holiday is really all about ? -- Society Child -- Sott . net,<ANTI-CRT>
Fetterman Says Critical Race Theory Doesnt Matter . His Backers Disagree . ,<NEUTRAL>
Forest Hills meeting ends with resolution against critical race theory,<ANTI-CRT>
"Eyeroll : Push to ban  assault rifle like fight to end slavery , CRT backer Ibram X . Kendi tells CBS news -- Society Child -- Sott . net",<ANTI-CRT>
Dems Kill Bill to Stop Military from Teaching Critical Race Theory,<DEFENDING CRT>
  We need to get this ... under control . School meeting ends with resolution against CRT,<ANTI-CRT>
Number of teachers pledging to teach Critical Race Theory in Lombard stagnates at 1 in May,<NEUTRAL>
No new teachers in Villa Park in May sign pledge to teach Critical Race Theory,<NEUTRAL>
"Ibram Kendi Makes Ridiculous  Slavery  Comparison With  Right to Have Guns , Pushes CRT Nonsense",<ANTI-CRT>
 [ PREMIERING 7 : 30PM ET ] Whistleblower Jodi Shaw : How CRT Training Is a Violation of Civil Rights Law,<ANTI-CRT>
Florida businesses sue state over anti - CRT  Stop WOKE Act  ,<DEFENDING CRT>
GOP - Backed Bill Would Let Biden Admin Push CRT In Public Schools,<ANTI-CRT>
Caught Red - handed : Critical Race Theory Is Being Taught at West Point,<ANTI-CRT>
"Opinion : Push to ban critical race theory will foster division , not end it",<DEFENDING CRT>
No new teachers in Woodridge in May sign pledge to teach Critical Race Theory,<ANTI-CRT>
"Masks , CRT draw conservatives to Palm Beach school board races",<NEUTRAL>
Spain Morenoite CRT works to trap anti - war sentiment behind pro - war Podemos government,"The headline provided does not appear to directly relate to the academic framework of Critical Race Theory (CRT) as it is commonly understood in discussions about education and social policy. Instead, it seems to reference a political situation involving ""Spain Morenoite CRT"" and ""anti-war sentiment"" in relation to the ""pro-war Podemos government.""

Given that the headline does not clearly address the educational or social aspects of Critical Race Theory, it is challenging to assign one of the predefined labels (<ANTI-CRT>, <DEFENDING CRT>, or <NEUTRAL>) based on the information provided. The headline seems to be using ""CRT"" in a different context, possibly as an acronym for a group or movement not related to Critical Race Theory.

Therefore, without additional context or clarification that the headline is indeed discussing Critical Race Theory as it pertains to the predefined labels, it is not possible to accurately assign a stance. If ""CRT"" in this headline does not refer to Critical Race Theory, then the headline would not fit any of the provided categories."
Democrats Swat Down a Measure to Ban Critical Race Theory in the Military,<DEFENDING CRT>
Attack on CRT is not in children best interest | David Hoffman Guestview,<DEFENDING CRT>
Lawmaker absence dooms  critical race theory  bill,<NEUTRAL>
Critical race theory bill shelved as Legislature adjourns,<NEUTRAL>
"Critical race theory , Trumpism and doubt roil Biola University . Is this the future of evangelical Christianity ? ",<NEUTRAL>
Scholar : The fight against CRT is one of national survival,<ANTI-CRT>
Kansas Life Lesson : Marketable Skills Typically Dont Include CRT,<ANTI-CRT>
Thomas Gallatin : West Point Is Teaching CRT,<NEUTRAL>
CRT training at the US Army …. – Investment Watch,<NEUTRAL>
Let hear it for CRT : ( Dont get exercised ) | Editorials,<DEFENDING CRT>
Critical Race Theory regulations now in South Dakota colleges,<NEUTRAL>
Release : College CRT Ban Becoming Law – South Dakota War College,<ANTI-CRT>
Florida Gov . Ron DeSanti anti - critical race theory law to take effect,<NEUTRAL>
"House Republican Rolls out Resolution Condemning Critical Race Theory , Calls It a  Threat  to America",<ANTI-CRT>
  Stand Up And Demand Accountability : Tulsa Schools Warned For Violating CRT Ban,<ANTI-CRT>
Critical Race Theory Merchants of Doubt,<ANTI-CRT>
The Arizona Republican Primary Is Ground Zero for America Hysteria Over Critical Race Theory,<ANTI-CRT>
"Texans pack boardroom to debate curriculum : CRT , civics , Moses",<NEUTRAL>
Oklahoma Pushes Back Against School Districts That Violated Ban on CRT,<ANTI-CRT>
James Madison Montpelier Gets a CRT Renovation | The Heritage Foundation,<NEUTRAL>
Oklahoma uses anti - CRT law to punish schools for offending white people,<DEFENDING CRT>
UCLA Law launches project to track attacks on Critical Race Theory,<DEFENDING CRT>
Oklahoma Public Schools Disciplined For Teaching CRT,<NEUTRAL>
Texas lawmaker defends his  critical race theory  law,<NEUTRAL>
Author of  critical race theory  ban says Texas schools can still teach about racism,<NEUTRAL>
Author of  critical race theory  ban says Texas schools can still teach about racism – The Gilmer Mirror,<NEUTRAL>
Researchers Did a Deep Dive Into Efforts to Restrict Critical Race Theory . Here What They Found . ,<NEUTRAL>
"DeSantis Clears up  Confusion  on School Curriculum :  No CRT , Sexualized Content , Transgender Ideology  ",<ANTI-CRT>
Oklahoma Education Board Demotes Tulsa Schools Over  CRT  ,<ANTI-CRT>
CRT : Critical Race Theory Panic Creator Moves to LGBTQ+ Attacks,<DEFENDING CRT>
Mom threatens Texas House meeting with  ambulance - chasing  lawsuits over CRT :  Yall are trippin  ,<ANTI-CRT>
Burning Down The House : Teachers Willing To Hurt Kids Over Enforcing  Anti - CRT  Laws,<ANTI-CRT>
Letter Recruiting CRT – Right - Wing ABCUSD Board Candidates Hits Cerritos Mailboxes,<ANTI-CRT>
Furious mother threatens Texas House with flurry of lawsuits over CRT :  Yall are trippin ! ,<ANTI-CRT>
Author of critical race theory ban says schools can teach racism,<NEUTRAL>
New UCLA School of Law project studies movement to undermine critical race theory teaching,<DEFENDING CRT>
Beto ORourke says parents shouldnt be afraid of critical race theory,<DEFENDING CRT>
A closer look at Marxist ideology and critical race theory,<ANTI-CRT>
Beto ORourke :  We dont need  parents telling schools they cant teach critical race theory in classrooms,<DEFENDING CRT>
Critical race theory has Nazi roots,<ANTI-CRT>
Columbia University Offers CRT Courses for Continuing Education Credit,<NEUTRAL>
Who Afraid of Critical Race Theory ? | History News Network,<NEUTRAL>
Woke math ? How critical race theory found its way into math curriculum,<ANTI-CRT>
  This Is About Power  Critical Race Theory Trainer Tells Pennsylvania Educators,<NEUTRAL>
"Your Company DEI Training Isnt Critical Race Theory , No Need To Ban It",<DEFENDING CRT>
Conservative billionaires use oil money to sow fear of CRT and SEL to destroy Texas public schools,<DEFENDING CRT>
Sen . Bryan Hughes recognizes critical race theory - and other takeaways from Texa State Board of Education meeting,<NEUTRAL>
"Critical race theory was one of the hottest topics in Tennessee legislative session , but only one complaint made it to the state education chief",<NEUTRAL>
"Headlines : Norman turnpike expansion , Critical Race Theory & Remembering Clu Galager",<NEUTRAL>
No new teachers in Lisle in July sign pledge to teach Critical Race Theory,<NEUTRAL>
"Edmonds School Board approves 2022 - 23 budget , addresses rumors about critical race theory",<NEUTRAL>
"Georgia schools superintendent on testing , teacher pay , CRT , trans athletes and more",<NEUTRAL>
UCLA Launches Database To Track  Attacks On CRT  ,<DEFENDING CRT>
Allstate Foundation Funds Organizations that Push Critical Race Theory,<ANTI-CRT>
Mead School Board director proposes banning critical race theory from district,<NEUTRAL>
Mead School Board meeting agenda introduces proposals regarding CRT and gender identities in schools,<NEUTRAL>
South Dakota Dept . of Education releases CRT findings in department,<NEUTRAL>
"Mead School Board to discuss critical race theory , gender identity policies Monday",<NEUTRAL>
Gov . Noem Releases Report from Department of Education on Critical Race Theory and Divisive Concepts – South Dakota War College,<ANTI-CRT>
Number of teachers pledging to teach Critical Race Theory in Wheaton stagnates at 2 in July,<NEUTRAL>
Majority of testimony shows opposition to banning Critical Race Theory from Mead School District,<DEFENDING CRT>
Soros - Backed Group Plans to Entrench Critical Race Theory in Federal Govt . ,<ANTI-CRT>
  Power And Privilege : South Dakota Education Department Discovers CRT Integrated Into Curriculum,<ANTI-CRT>
No new teachers in Downers Grove in July sign pledge to teach Critical Race Theory,<NEUTRAL>
Number of teachers pledging to teach Critical Race Theory in Bartlett stagnates at 1 in July,<NEUTRAL>
"Mead School District to consider banning critical race theory , gender identity books",<NEUTRAL>
Parent Rights Group Fights Critical Race Theory with Anti - Union Campaign,<ANTI-CRT>
No new teachers in Itasca in July sign pledge to teach Critical Race Theory,<NEUTRAL>
"Capitol Fax . com - Your Illinois News Radar » With 83 days to go until election day , Bailey messaging still focused on CRT and sex ed while ducking reporters",<NEUTRAL>
Texas state senator compares removing CRT from schools to  what happened in Nazi Germany  on MSNBC,<DEFENDING CRT>
Buffalo Public Schools proposed using COVID funds for critical race theory,<NEUTRAL>
Roland Gutierrez Compares Banning CRT to  Nazi Germany  ,<DEFENDING CRT>
Ruhle Smiles & Nods As Guest Compares Banning CRT Books to Nazi Germany,<DEFENDING CRT>
University Of Tennessee  Volunteer Students For Critical Race Theory,<NEUTRAL>
"Keep critical race theory out of classrooms , candidates say",<ANTI-CRT>
"Teachers , students file lawsuit against Florida ban on critical race theory",<DEFENDING CRT>
"Ernst addresses CRT , IRS enforcement in town hall",<NEUTRAL>
ACLU Challenges Florida CRT Law as Ex - Prosecutor Sues DeSantis for Ouster,<DEFENDING CRT>
Bloomberg Scolds DeSantis for Protecting Florida Students From CRT,<DEFENDING CRT>
"Critical Race Theory Training Is Antithetical to Freedom , Says Whistleblower",<ANTI-CRT>
University of Tennessee  Volunteer Students for Critical Race Theory,<NEUTRAL>
No new teachers in Glen Ellyn in July sign pledge to teach Critical Race Theory,<NEUTRAL>
"Ron Filipkowski tells us what the anti - CRT ,  Dont Say Gay , and mask mandate protests were all about",<NEUTRAL>
Countering disinformation about Critical Race Theory,<DEFENDING CRT>
"Conservatives want California schools to ban CRT , are LGBTQ rights next ? ",<ANTI-CRT>
Grapevine - Colleyville to vote on pronoun usage and CRT ban,<NEUTRAL>
No new teachers in Wood Dale in July sign pledge to teach Critical Race Theory,<NEUTRAL>
CRT Still Being Pushed Under Guise of  Social Emotional Learning  Agenda | NewsRadio 740 KTRH,<ANTI-CRT>
"Heated Texas school board meeting on policies related to CRT , gender identity drives hundreds to the mic",<NEUTRAL>
"Texas School District Bans CRT , Will Not Promote  Preferred Pronouns  ",<ANTI-CRT>
Texas school district bans critical race theory,<NEUTRAL>
Number of teachers pledging to teach Critical Race Theory in Villa Park stagnates at 1 in July,<NEUTRAL>
"A Texas school district approved limits on books , critical race theory and gender identity",<ANTI-CRT>
"Texas school board votes to limit discussion on  gender fluidity , nonbinary pronouns , critical race theory",<ANTI-CRT>
Anti - CRT Group Crows About Flipping School Boards Conservative,<ANTI-CRT>
"Texas School Board Approves Policy Requiring Educators To Use Student Gender At Birth , Removes CRT Books",<ANTI-CRT>
Letter : Critical Race Theory in schools,<NEUTRAL>
"Mead School Board member who proposed bans on critical race theory , gender identity books says he  wasnt expecting that much controversy  ",<NEUTRAL>
No new teachers in Lombard in July sign pledge to teach Critical Race Theory,<NEUTRAL>
Forest Hills moves to dismiss lawsuit over anti - CRT resolution,<NEUTRAL>
"Grapevine - Colleyville ISD meeting focuses on CRT , books , gender",<NEUTRAL>
Horry County school board vote to ban critical race theory was cowardly and dangerous,<DEFENDING CRT>
"New multifamily housing tax credits in Spokane ; also , proposed bans on teaching college - level Critical Race Theory in Mead",<NEUTRAL>
Number of teachers pledging to teach Critical Race Theory in Woodridge stagnates at 1 in July,<NEUTRAL>
Opinion : How Student AP Courses Could Clash With Laws Targeting Critical Race Theory,<NEUTRAL>
"Texas school board passes policies aimed at trans youth , CRT",<ANTI-CRT>
"Grapevine High School students walkout : CRT , books and pronouns",<NEUTRAL>
Biblioracle on Victor Ray book  On Critical Race Theory  ,<NEUTRAL>
  Find Another Job : Oklahoma Officials Respond To Teacher Quitting Over CRT Ban,<DEFENDING CRT>
Critical race theory can help us serve others,<DEFENDING CRT>
"Texas Conservatives Mobilize Against New Social Curriculum Adding Gender , LGBT and CRT Ideology",<ANTI-CRT>
"Kentucky school district includes CRT ,  Whiteness Theory  teacher training",<NEUTRAL>
Can Catholics follow any part of Critical Race Theory ? ,<NEUTRAL>
Can Catholics Follow Any Part of Critical Race Theory ? ,<NEUTRAL>
Minnesota May Require Teaching of CRT . What Parents Should Know . ,<NEUTRAL>
Here what Arizona schools chief candidates say on critical race theory,<NEUTRAL>
"CRT Infects Military Academies , Medical Schools , Bill Jacobson Says",<ANTI-CRT>
Coe College forum series dives into hot topics such as critical race theory to the U . S . Constitution,<NEUTRAL>
Third Option Shines Spotlight on Critical Race Theory,<NEUTRAL>
Kennewick School Board passes new CRT policy . Did they actually teach it ? ,<NEUTRAL>
Minnesota Proposes to Require Teachers to Use Critical Race Theory . Here What Parents Need to Know . ,<NEUTRAL>
"MAGA Mom Wants Gandhi Banned Because Of CRT , Globalism",<ANTI-CRT>
13 Important Points in the Campus & K - 12  Critical Race Theory  Debate,<NEUTRAL>
"Florida House to tackle controversial  CRT ,  dont say gay  bills today",<NEUTRAL>
"Central Florida 100 : Cruising , critical race theory and LGBTQ+ rights",<NEUTRAL>
Florida  critical race theory  debate lands at the State Board of Education today,<NEUTRAL>
Schools Board Considers Barring Critical Race Theory in Florida,<NEUTRAL>
Florida Board of Education considers barring critical race theory from being taught,<NEUTRAL>
Florida Board of Education meets in Jacksonville for vote surrounding critical race theory,<NEUTRAL>
Florida bans  critical race theory  from public school classrooms,<NEUTRAL>
Florida Rules Out Teaching Critical Race Theory,<NEUTRAL>
"Florida education board draws flak for banning  critical race theory , after state governor calls it a waste of  taxpayer dollar -- Society Child -- Sott . net",<DEFENDING CRT>
"DeSantis gets his way on  critical race theory  South Florida Dems vs . Rep . Omar Florida and CDC , Round 2 How DeSantis is changing the governor race ... in Idaho",<ANTI-CRT>
"Parents , educators react to critical race theory being banned in K - 12 schools",<NEUTRAL>
How to keep critical race theory and other bummers out of school books,<ANTI-CRT>
"Another day , more  critical race theory  debate in Florida",<NEUTRAL>
"Editorial :  Critical race theory  rule might backfire on DeSantis , conservatives",<DEFENDING CRT>
The Left Assault on  Racist  Math Continues : DeSantis Rejects CRT - Riddled Textbooks,<ANTI-CRT>
Exclusive : Nikole Hannah - Jones Says Journalists Arent Covering CRT Backlash With  Proper Urgency  - Blavity,<DEFENDING CRT>
Critical Race Theory Training Mandated In Iowa School System,<NEUTRAL>
MAGA Branded  White Supremacy  In Leaked CRT Training For Iowa Teachers – Infinite Unknown,<ANTI-CRT>
Eastern Iowa Area Education Agency Issues Apology For  Critical Race Theory  Document,<NEUTRAL>
"Church Pastor Bends a Knee , to CRT – The Word  Picnic  Is Racist",<ANTI-CRT>
"New CRT laws have teachers scared , confused , and self - censoring",<DEFENDING CRT>
At the Races :  22 race theory,<NEUTRAL>
"VICTORY : New Conservative School Board Fires CRT - defending , Kid - masking Superintendent",<ANTI-CRT>
Asian American students have a target on their backs thanks to critical race theory,<ANTI-CRT>
Loudoun County teacher urges educators to oppose critical race theory : Youre teaching our future leaders,<ANTI-CRT>
Virginia teacher urges educators to oppose critical race theory : Youre teaching our future leaders,<ANTI-CRT>
Maoist Refugee Fears Critical Race Theory Threat to US,<ANTI-CRT>
Unlawful assembly ? Arrests in Northern Virginia school board meeting after parents erupt over CRT,<NEUTRAL>
"2 arrested at Virginia school board meeting on critical race theory , transgender policy",<NEUTRAL>
"Amazon Sent Students Racist , Error - Ridden Book by Critical Race Theorist",<ANTI-CRT>
Michigan Bill Would Ban Critical Race Theory from Schools,<NEUTRAL>
"Democrat CRT Program Has Changed My Son , Mom Says",<ANTI-CRT>
Critical Race Theory Is Sinking the Democrats,<ANTI-CRT>
"BEASTMODE : Virginia Student Says Virtual School Is Terrible , Critical Race Theory Is Real",<ANTI-CRT>
Critical race theory at center of Virginia governor race,<NEUTRAL>
FINALLY : Univision Reports McAuliffe  Grave Campaign  Error With Parents and CRT Controversy,<ANTI-CRT>
Making Education a Core Issue Is About More Than CRT,<NEUTRAL>
The parental revolution is bigger than Critical Race Theory,<ANTI-CRT>
Teachers under pressure as battle ensues over  critical race theory  |,<NEUTRAL>
Pickup truck driver plows into Arizona bike race ; 6 in critical condition,<NEUTRAL>
Arizona Senate Buries ban on Schools Teaching Critical Race Theory in Annual Budget,<DEFENDING CRT>
AZ CD7 Is A Critical Race For Arizona And The U . S,<NEUTRAL>
"Phil Boas : Critical race theory is a problem , and Kari Lake isnt helping",<ANTI-CRT>
School Choice : Parent Most Powerful Tool for Defeating Critical Race Theory,<ANTI-CRT>
"Blacks , Veteran Day and Critical Race Theory - Los Angeles Sentinel | Los Angeles Sentinel",<NEUTRAL>
"In a State With an Anti - CRT Law , a New Initiative Seeks to Coach Schools on Equity",<DEFENDING CRT>
Black students ask whose feelings matter when it comes to so - called  anti CRT  bills,<DEFENDING CRT>
"Sen . McConnell Comments On Vaccines , Federal Spending , Critical Race Theory In Murray",<NEUTRAL>
Top Biden Education Official Brought Critical Race Extremist to San Diego School District,<ANTI-CRT>
Biden Education Nominee Supports Critical Race Extremist,<ANTI-CRT>
The Day - East Lyme capital spending talk turns into argument against critical race theory,<ANTI-CRT>
Guilford Republicans who ran against  critical race theory  defeated,<DEFENDING CRT>
"School board candidates who opposed critical race theory , mask mandates win",<ANTI-CRT>
Critical race theory false triad | Republican - American,<ANTI-CRT>
Parents Turn Out To Speak Out Against Critical Race Theory | News Talk 550 KFYI | The Conservative Circus w / James T . Harris,<ANTI-CRT>
Republicans hope school board fights over critical race theory lead to national wins,<NEUTRAL>
"  Critical Race Theory , Controversies Ignite NJ School Meetings",<NEUTRAL>
Critical Race Theory : Georgia the First State Board of Education to Move Against CRT,<ANTI-CRT>
Critical Race Theory : Public Schools are Taking Back Civic Unity,<DEFENDING CRT>
CRT in schools,<NEUTRAL>
Army general shoots down  critical race theory  hysteria . Amen . | Guest Opinions,<DEFENDING CRT>
Keith Kindred : Effort to ban CRT in Michigan schools misguided,<DEFENDING CRT>
Democrats boycott vote on bill to ban teaching critical race theory,<DEFENDING CRT>
Twenty - One Days of CRT to Brainwash Your Child,<ANTI-CRT>
Legal Theory Blog : Gross et al on Race and Wrongful Conviction,<NEUTRAL>
Critical race theory is just the new buzzword in conservative war on campuses,<DEFENDING CRT>
The Controversy Over Critical Race Theory Creeps Into Kansas Schools,<ANTI-CRT>
Roper : The answer to CRT controversy in schools is school choice,<ANTI-CRT>
"Gordon Weil : Race theory , religion become hot issues for education",<NEUTRAL>
Critical race theory town hall meeting in Rutland on June 16,<NEUTRAL>
Critical race theory town hall Thursday night at Orleans Municipal Building,<NEUTRAL>
Vermont leaders and educators respond to CRT and anti - racist book bans in the classroom,<DEFENDING CRT>
Im A Middle School Teacher And See How Critical Race Curriculum Is Creating Racial Hostility In School,<ANTI-CRT>
Westerly teachers hit back on critical race theory rap,<DEFENDING CRT>
Applaud Juneteenth progress but not pushback on critical race theory,<DEFENDING CRT>
"  The Ingraham Angle  on Chicago crime , dad takedown of critical race theory",<ANTI-CRT>
"UPDATE : Manhattan Beach School Board President Claims Parents Fighting CRT Are Defaming Her , Threatens Legal Action",<NEUTRAL>
